root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.11547005383792515,0.013333333333333334,0.013333333333333334,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0,"[[888   0]
 [ 12   0]]",l2,0.001,p_0.05,0.05,"['Revenue GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.11547005383792515,0.013333333333333334,0.013333333333333334,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0,"[[888   0]
 [ 12   0]]",l2,0.001,p_0.1,0.05,"['Open Price GR', 'High Price GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.11547005383792515,0.013333333333333334,0.013333333333333334,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0,"[[888   0]
 [ 12   0]]",l2,0.001,p_0.15,0.05,"['Open Price GR', 'High Price GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.11547005383792515,0.013333333333333334,0.013333333333333334,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0,"[[888   0]
 [ 12   0]]",l2,0.001,p_0.2,0.05,"['Open Price GR', 'High Price GR', 'WAP GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.11547005383792515,0.013333333333333334,0.013333333333333334,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0,"[[888   0]
 [ 12   0]]",l2,0.001,p_0.25,0.05,"['Open Price GR', 'High Price GR', 'WAP GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.11547005383792515,0.013333333333333334,0.013333333333333334,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0,"[[888   0]
 [ 12   0]]",l2,0.001,f_0.1,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.11547005383792515,0.013333333333333334,0.013333333333333334,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0,"[[888   0]
 [ 12   0]]",l2,0.001,f_0.5,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.11547005383792515,0.013333333333333334,0.013333333333333334,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0,"[[888   0]
 [ 12   0]]",l2,0.001,f_1,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.11547005383792515,0.013333333333333334,0.013333333333333334,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0,"[[888   0]
 [ 12   0]]",l2,0.001,f_2,0.05,"['Open Price GR', 'High Price GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.11547005383792515,0.013333333333333334,0.013333333333333334,0.9866666666666668,0.9866666666666668,0.0,0.0,0.0,"[[888   0]
 [ 12   0]]",l2,0.001,f_5,0.05,"['Net Profit GR', 'EPS GR']"
